id,dateadded,url,url_status,threat,tags,urlhaus_link,reporter
"702821","2020-10-16 16:39:05","http://42.234.237.186:53667/Mozi.m","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/702821/","lrz_urlhaus"
"702822","2020-10-16 16:39:05","http://59.177.39.235:37938/Mozi.m","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/702822/","lrz_urlhaus"
"702820","2020-10-16 16:39:04","http://61.52.103.27:42711/Mozi.m","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/702820/","lrz_urlhaus"
"702819","2020-10-16 16:38:06","http://27.35.210.109:2619/Mozi.a","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/702819/","lrz_urlhaus"
"702813","2020-10-16 16:38:05","http://27.206.191.101:49440/Mozi.m","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/702813/","lrz_urlhaus"
"702812","2020-10-16 16:38:05","http://27.210.119.217:53609/Mozi.m","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/702812/","lrz_urlhaus"
"702817","2020-10-16 16:38:05","http://27.41.227.116:50847/Mozi.m","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/702817/","lrz_urlhaus"
"702814","2020-10-16 16:38:05","http://39.64.228.67:36301/Mozi.m","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/702814/","lrz_urlhaus"
"702818","2020-10-16 16:38:05","http://39.73.81.91:53943/Mozi.m","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/702818/","lrz_urlhaus"
"702816","2020-10-16 16:38:05","http://42.224.213.166:38701/Mozi.m","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/702816/","lrz_urlhaus"
"702815","2020-10-16 16:38:05","http://42.224.37.170:50854/Mozi.m","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/702815/","lrz_urlhaus"
"702811","2020-10-16 16:37:13","http://210.18.153.157:59896/Mozi.m","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/702811/","lrz_urlhaus"
"702810","2020-10-16 16:37:06","http://124.131.39.243:45612/i","online","malware_download","32-bit,elf,mips","https://urlhaus.abuse.ch/url/702810/","geenensp"
"702809","2020-10-16 16:37:06","http://202.83.36.136:46858/Mozi.m","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/702809/","lrz_urlhaus"
"702807","2020-10-16 16:37:05","http://219.154.125.156:40359/Mozi.m","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/702807/","lrz_urlhaus"
"702808","2020-10-16 16:37:05","http://27.202.1.199:56118/Mozi.m","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/702808/","lrz_urlhaus"
"702804","2020-10-16 16:37:04","http://219.157.203.224:58614/Mozi.m","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/702804/","lrz_urlhaus"
"702805","2020-10-16 16:37:04","http://221.208.85.210:44574/Mozi.a","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/702805/","lrz_urlhaus"
"702803","2020-10-16 16:37:04","http://221.215.216.37:39729/Mozi.a","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/702803/","lrz_urlhaus"
"702806","2020-10-16 16:37:04","http://27.202.249.86:51982/Mozi.m","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/702806/","lrz_urlhaus"
"702802","2020-10-16 16:36:34","http://182.56.55.3:43448/Mozi.m","offline","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/702802/","lrz_urlhaus"
"702801","2020-10-16 16:36:27","http://182.57.212.250:50626/Mozi.m","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/702801/","lrz_urlhaus"
"702800","2020-10-16 16:36:11","http://123.9.245.9:34965/i","online","malware_download","32-bit,elf,mips","https://urlhaus.abuse.ch/url/702800/","geenensp"
"702799","2020-10-16 16:36:07","http://182.120.57.248:54404/Mozi.m","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/702799/","lrz_urlhaus"
"702798","2020-10-16 16:36:06","http://177.125.73.214:50659/Mozi.a","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/702798/","lrz_urlhaus"
"702797","2020-10-16 16:36:05","http://182.117.81.209:54990/Mozi.a","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/702797/","lrz_urlhaus"
"702796","2020-10-16 16:36:05","http://182.127.186.165:38269/Mozi.m","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/702796/","lrz_urlhaus"
"702795","2020-10-16 16:36:04","http://171.123.110.8:48068/Mozi.m","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/702795/","lrz_urlhaus"
"702794","2020-10-16 16:35:10","http://123.14.178.121:48372/Mozi.m","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/702794/","lrz_urlhaus"
"702793","2020-10-16 16:35:09","http://123.9.193.144:34414/Mozi.m","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/702793/","lrz_urlhaus"
"702792","2020-10-16 16:35:09","http://125.44.214.183:38505/Mozi.m","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/702792/","lrz_urlhaus"
"702789","2020-10-16 16:35:08","http://116.24.191.159:46252/Mozi.m","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/702789/","lrz_urlhaus"
"702791","2020-10-16 16:35:08","http://119.165.250.201:36295/Mozi.m","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/702791/","lrz_urlhaus"
"702790","2020-10-16 16:35:08","http://119.183.14.30:47938/Mozi.m","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/702790/","lrz_urlhaus"
"702788","2020-10-16 16:35:07","http://121.34.151.23:43059/Mozi.m","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/702788/","lrz_urlhaus"
"702785","2020-10-16 16:35:06","http://117.213.46.242:46704/Mozi.m","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/702785/","lrz_urlhaus"
"702787","2020-10-16 16:35:06","http://117.242.209.193:45059/Mozi.a","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/702787/","lrz_urlhaus"
"702786","2020-10-16 16:35:06","http://117.247.101.54:57543/Mozi.m","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/702786/","lrz_urlhaus"
"702784","2020-10-16 16:35:05","http://124.67.89.36:38676/Mozi.a","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/702784/","lrz_urlhaus"
"702782","2020-10-16 16:34:09","http://111.176.157.22:49565/Mozi.a","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/702782/","lrz_urlhaus"
"702783","2020-10-16 16:34:09","http://115.55.142.13:54858/Mozi.m","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/702783/","lrz_urlhaus"
"702779","2020-10-16 16:34:08","http://103.98.211.43:54965/Mozi.m","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/702779/","lrz_urlhaus"
"702780","2020-10-16 16:34:08","http://112.225.79.221:36195/Mozi.m","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/702780/","lrz_urlhaus"
"702781","2020-10-16 16:34:08","http://42.234.234.79:53820/i","online","malware_download","32-bit,arm,elf","https://urlhaus.abuse.ch/url/702781/","geenensp"
"702775","2020-10-16 16:34:05","http://101.108.137.148:48823/Mozi.a","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/702775/","lrz_urlhaus"
"702777","2020-10-16 16:34:05","http://101.109.204.86:53046/Mozi.a","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/702777/","lrz_urlhaus"
"702776","2020-10-16 16:34:05","http://106.43.109.243:46233/Mozi.m","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/702776/","lrz_urlhaus"
"702774","2020-10-16 16:34:05","http://112.249.31.158:48111/Mozi.m","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/702774/","lrz_urlhaus"
"702778","2020-10-16 16:34:05","http://115.50.241.113:53223/Mozi.m","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/702778/","lrz_urlhaus"
"702772","2020-10-16 16:34:05","http://115.58.159.77:41619/Mozi.m","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/702772/","lrz_urlhaus"
"702773","2020-10-16 16:34:05","http://115.61.187.85:55281/Mozi.a","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/702773/","lrz_urlhaus"
"702771","2020-10-16 16:34:04","http://112.30.110.32:60862/Mozi.a","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/702771/","lrz_urlhaus"
"702770","2020-10-16 16:33:03","http://115.48.215.92:33761/i","online","malware_download","32-bit,elf,mips","https://urlhaus.abuse.ch/url/702770/","geenensp"
"702769","2020-10-16 16:32:04","http://115.59.103.6:54497/i","online","malware_download","32-bit,elf,mips","https://urlhaus.abuse.ch/url/702769/","geenensp"
"702768","2020-10-16 16:31:05","http://115.50.97.84:46897/bin.sh","online","malware_download","32-bit,elf,mips","https://urlhaus.abuse.ch/url/702768/","geenensp"
"702766","2020-10-16 16:31:04","http://124.135.8.10:56391/i","online","malware_download","32-bit,elf,mips","https://urlhaus.abuse.ch/url/702766/","geenensp"
"702767","2020-10-16 16:31:04","http://39.74.57.60:50320/i","online","malware_download","32-bit,elf,mips","https://urlhaus.abuse.ch/url/702767/","geenensp"
"702765","2020-10-16 16:30:05","http://182.117.94.74:44502/i","online","malware_download","32-bit,elf,mips","https://urlhaus.abuse.ch/url/702765/","geenensp"
"702764","2020-10-16 16:29:11","http://60.243.125.243:40095/i","online","malware_download","32-bit,elf,mips","https://urlhaus.abuse.ch/url/702764/","geenensp"
"702763","2020-10-16 16:28:04","http://117.202.68.220:56597/bin.sh","online","malware_download","32-bit,elf,mips","https://urlhaus.abuse.ch/url/702763/","geenensp"
"702762","2020-10-16 16:28:04","http://182.114.104.47:38768/i","online","malware_download","32-bit,elf,mips","https://urlhaus.abuse.ch/url/702762/","geenensp"
"702761","2020-10-16 16:24:04","http://59.97.170.61:49898/bin.sh","online","malware_download","32-bit,elf,mips","https://urlhaus.abuse.ch/url/702761/","geenensp"
"702760","2020-10-16 16:23:11","http://42.235.54.111:47550/Mozi.m","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/702760/","lrz_urlhaus"
"702759","2020-10-16 16:23:09","http://59.92.180.42:34296/Mozi.m","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/702759/","lrz_urlhaus"
"702758","2020-10-16 16:23:08","http://42.235.91.89:53193/Mozi.a","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/702758/","lrz_urlhaus"
"702757","2020-10-16 16:23:07","http://42.235.145.187:48223/Mozi.m","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/702757/","lrz_urlhaus"
"702756","2020-10-16 16:23:05","http://42.235.101.85:39405/Mozi.m","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/702756/","lrz_urlhaus"
"702752","2020-10-16 16:23:05","http://59.92.180.55:45661/Mozi.m","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/702752/","lrz_urlhaus"
"702755","2020-10-16 16:23:05","http://59.93.17.128:59840/Mozi.m","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/702755/","lrz_urlhaus"
"702754","2020-10-16 16:23:05","http://59.93.238.25:57380/Mozi.m","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/702754/","lrz_urlhaus"
"702753","2020-10-16 16:23:05","http://61.2.44.73:58982/Mozi.a","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/702753/","lrz_urlhaus"
"702751","2020-10-16 16:23:04","http://59.97.168.31:34508/Mozi.m","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/702751/","lrz_urlhaus"
